Resultado Quicksort;Resultado RadixSort;Valor n en 2^n;n° prueba;valor k radixsort
1346.0;24;28;65;14
1346.0;24;28;64;14
1346.0;24;28;63;14
1346.0;24;28;62;14
1346.0;24;28;61;14
1346.0;24;28;60;14
1346.0;24;28;59;14
1346.0;24;28;58;14
1346.0;24;28;57;14
1346.0;24;28;56;14
1346.0;24;28;55;14
1346.0;24;28;54;14
1346.0;24;28;53;14
1346.0;24;28;52;14
1346.0;24;28;51;14
1346.0;24;28;50;14
1346.0;24;28;49;14
1346.0;24;28;48;14
1346.0;24;28;47;14
1346.0;24;28;46;14
1346.0;24;28;45;14
1346.0;24;28;44;14
1346.0;24;28;43;14
1346.0;24;28;42;14
1346.0;24;28;41;14
1346.0;24;28;40;14
1346.0;24;28;39;14
1346.0;24;28;38;14
1346.0;24;28;37;14
1346.0;24;28;36;14
1346.0;24;28;35;14
1346.0;24;28;34;14
1346.0;24;28;33;14
1346.0;24;28;32;14
1346.0;24;28;31;14
1346.0;24;28;3;14
1346.0;24;28;4;14
1346.0;24;28;5;14
1346.0;24;28;6;14
1346.0;24;28;7;14
1346.0;24;28;8;14
1346.0;24;28;9;14
1346.0;24;28;10;14
1346.0;24;28;11;14
1346.0;24;28;12;14
1346.0;24;28;13;14
1346.0;24;28;14;14
1346.0;24;28;15;14
1346.0;24;28;16;14
1346.0;24;28;17;14
1346.0;24;28;18;14
1346.0;24;28;19;14
1346.0;24;28;20;14
1346.0;24;28;21;14
1346.0;24;28;22;14
1346.0;24;28;23;14
1346.0;24;28;24;14
1346.0;24;28;25;14
1346.0;24;28;26;14
1346.0;24;28;27;14
1346.0;24;28;28;14
1346.0;24;28;29;14
1346.0;25;28;30;14
2490.0;26;29;1;13
2490.0;26;29;100;13
2490.0;26;29;99;13
2490.0;26;29;98;13
2490.0;26;29;97;13
2490.0;26;29;96;13
2490.0;26;29;95;13
2490.0;26;29;94;13
2490.0;26;29;93;13
2490.0;26;29;92;13
2490.0;26;29;91;13
2490.0;26;29;90;13
2490.0;26;29;89;13
2490.0;26;29;88;13
2490.0;26;29;87;13
2490.0;26;29;86;13
2490.0;26;29;85;13
2490.0;26;29;84;13
2490.0;26;29;83;13
2490.0;26;29;82;13
2490.0;26;29;81;13
2490.0;26;29;80;13
2490.0;26;29;79;13
2490.0;26;29;78;13
2490.0;26;29;77;13
2490.0;26;29;76;13
2490.0;26;29;75;13
2490.0;26;29;74;13
2490.0;26;29;73;13
2490.0;26;29;72;13
2490.0;26;29;71;13
2490.0;26;29;70;13
2490.0;26;29;69;13
2490.0;26;29;68;13
2490.0;26;29;67;13
2490.0;26;29;66;13
2490.0;26;29;65;13
2490.0;26;29;64;13
2490.0;26;29;63;13
2490.0;26;29;62;13
2490.0;26;29;61;13
2490.0;26;29;60;13
2490.0;26;29;59;13
2490.0;26;29;58;13
2490.0;26;29;57;13
2490.0;26;29;56;13
2490.0;26;29;55;13
2490.0;26;29;54;13
2490.0;26;29;53;13
2490.0;26;29;52;13
2490.0;26;29;51;13
2490.0;26;29;50;13
2490.0;26;29;49;13
2490.0;26;29;48;13
2490.0;26;29;47;13
2490.0;26;29;46;13
2490.0;26;29;45;13
2490.0;26;29;44;13
2490.0;26;29;43;13
2490.0;26;29;42;13
2490.0;26;29;41;13
2490.0;26;29;40;13
2490.0;26;29;39;13
2490.0;26;29;38;13
2490.0;26;29;37;13
2490.0;26;29;36;13
2490.0;26;29;35;13
2490.0;26;29;34;13
2490.0;26;29;33;13
2490.0;26;29;32;13
2490.0;26;29;31;13
2490.0;26;29;2;13
2490.0;25;29;4;13
2490.0;26;29;3;13
2490.0;25;29;6;13
2490.0;25;29;5;13
2490.0;25;29;7;13
2490.0;25;29;8;13
2490.0;25;29;10;13
2490.0;25;29;9;13
2490.0;26;29;11;13
2490.0;26;29;12;13
2490.0;26;29;14;13
2490.0;26;29;13;13
2490.0;25;29;15;13
2490.0;26;29;16;13
2490.0;25;29;17;13
2490.0;25;29;18;13
2490.0;26;29;20;13
2490.0;26;29;19;13
2490.0;26;29;22;13
2490.0;26;29;21;13
2490.0;25;29;23;13
2490.0;25;29;24;13
2490.0;25;29;25;13
2490.0;25;29;26;13
2490.0;26;29;27;13
2490.0;26;29;28;13
2490.0;25;29;29;13
2490.0;25;29;30;13
2490.0;25;29;100;13
2490.0;25;29;99;13
2490.0;25;29;98;13
2490.0;25;29;97;13
2490.0;25;29;96;13
2490.0;25;29;95;13
2490.0;25;29;94;13
2490.0;25;29;93;13
2490.0;25;29;92;13
2490.0;25;29;91;13
2490.0;25;29;90;13
2490.0;25;29;89;13
2490.0;25;29;88;13
2490.0;25;29;87;13
2490.0;25;29;86;13
2490.0;25;29;85;13
2490.0;25;29;84;13
2490.0;25;29;83;13
2490.0;25;29;82;13
2490.0;25;29;81;13
2490.0;25;29;80;13
2490.0;25;29;79;13
2490.0;25;29;78;13
2490.0;25;29;77;13
2490.0;25;29;76;13
2490.0;25;29;75;13
2490.0;25;29;74;13
2490.0;25;29;73;13
2490.0;25;29;72;13
2490.0;25;29;71;13
2490.0;25;29;70;13
2490.0;25;29;69;13
2490.0;25;29;68;13
2490.0;25;29;67;13
2490.0;25;29;66;13
2490.0;25;29;65;13
2490.0;25;29;64;13
2490.0;25;29;63;13
2490.0;25;29;62;13
2490.0;25;29;61;13
2490.0;25;29;60;13
2490.0;25;29;59;13
2490.0;25;29;58;13
2490.0;25;29;57;13
2490.0;25;29;56;13
2490.0;25;29;55;13
2490.0;25;29;54;13
2490.0;25;29;53;13
2490.0;25;29;52;13
2490.0;25;29;51;13
2490.0;25;29;50;13
2490.0;25;29;49;13
2490.0;25;29;48;13
2490.0;25;29;47;13
2490.0;25;29;46;13
2490.0;25;29;45;13
2490.0;25;29;44;13
2490.0;25;29;43;13
2490.0;25;29;42;13
2490.0;25;29;41;13
2490.0;25;29;40;13
2490.0;25;29;39;13
2490.0;25;29;38;13
2490.0;25;29;37;13
2490.0;25;29;36;13
2490.0;25;29;35;13
2490.0;25;29;34;13
2490.0;25;29;33;13
2490.0;25;29;32;13
2490.0;25;29;31;13
4778.0;24;30;1;14
4778.0;24;30;2;14
4778.0;24;30;4;14
4778.0;24;30;3;14
4778.0;24;30;6;14
4778.0;24;30;5;14
4778.0;25;30;7;14
4778.0;25;30;8;14
4778.0;24;30;9;14
4778.0;24;30;10;14
4778.0;24;30;12;14
4778.0;24;30;11;14
4778.0;25;30;13;14
4778.0;25;30;14;14
4778.0;25;30;15;14
4778.0;25;30;16;14
4778.0;25;30;17;14
4778.0;25;30;18;14
4778.0;24;30;19;14
4778.0;24;30;20;14
4778.0;24;30;22;14
4778.0;24;30;21;14
4778.0;25;30;23;14
4778.0;25;30;24;14
4778.0;24;30;25;14
4778.0;24;30;26;14
4778.0;25;30;27;14
4778.0;25;30;28;14
4778.0;24;30;29;14
4778.0;24;30;100;14
4778.0;24;30;99;14
4778.0;24;30;98;14
4778.0;24;30;97;14
4778.0;24;30;96;14
4778.0;24;30;95;14
4778.0;24;30;94;14
4778.0;24;30;93;14
4778.0;24;30;92;14
4778.0;24;30;91;14
4778.0;24;30;90;14
4778.0;24;30;89;14
4778.0;24;30;88;14
4778.0;24;30;87;14
4778.0;24;30;86;14
4778.0;24;30;85;14
4778.0;24;30;84;14
4778.0;24;30;83;14
4778.0;24;30;82;14
4778.0;24;30;81;14
4778.0;24;30;80;14
4778.0;24;30;79;14
4778.0;24;30;78;14
4778.0;24;30;77;14
4778.0;24;30;76;14
4778.0;24;30;75;14
4778.0;24;30;74;14
4778.0;24;30;73;14
4778.0;24;30;72;14
4778.0;24;30;71;14
4778.0;24;30;70;14
4778.0;24;30;69;14
4778.0;24;30;68;14
4778.0;24;30;67;14
4778.0;24;30;66;14
4778.0;24;30;65;14
4778.0;24;30;64;14
4778.0;24;30;63;14
4778.0;24;30;62;14
4778.0;24;30;61;14
4778.0;24;30;60;14
4778.0;24;30;59;14
4778.0;24;30;58;14
4778.0;24;30;57;14
4778.0;24;30;56;14
4778.0;24;30;55;14
4778.0;24;30;54;14
4778.0;24;30;53;14
4778.0;24;30;52;14
4778.0;24;30;51;14
4778.0;24;30;50;14
4778.0;24;30;49;14
4778.0;24;30;48;14
4778.0;24;30;47;14
4778.0;24;30;46;14
4778.0;24;30;45;14
4778.0;24;30;44;14
4778.0;24;30;43;14
4778.0;24;30;42;14
4778.0;24;30;41;14
4778.0;24;30;40;14
4778.0;24;30;39;14
4778.0;24;30;38;14
4778.0;24;30;37;14
4778.0;24;30;36;14
4778.0;24;30;35;14
4778.0;24;30;34;14
4778.0;24;30;33;14
4778.0;24;30;32;14
4778.0;24;30;31;14
4778.0;24;30;30;14
9354.0;24;31;2;15
9354.0;24;31;1;15
9354.0;24;31;4;15
9354.0;24;31;3;15
9354.0;24;31;6;15
9354.0;24;31;5;15
9354.0;25;31;8;15
9354.0;25;31;7;15
9354.0;24;31;9;15
9354.0;25;31;10;15
9354.0;27;31;12;15
9354.0;27;31;11;15
9354.0;26;31;13;15
9354.0;27;31;14;15
9354.0;25;31;16;15
9354.0;25;31;15;15
9354.0;27;31;17;15
9354.0;27;31;18;15
9354.0;24;31;20;15
9354.0;24;31;19;15
9354.0;25;31;21;15
9354.0;25;31;22;15
9354.0;24;31;24;15
9354.0;24;31;23;15
9354.0;24;31;25;15
9354.0;24;31;26;15
9354.0;26;31;27;15
9354.0;26;31;28;15
9354.0;26;31;100;15
9354.0;26;31;99;15
9354.0;26;31;98;15
9354.0;26;31;97;15
9354.0;26;31;96;15
9354.0;26;31;95;15
9354.0;26;31;94;15
9354.0;26;31;93;15
9354.0;26;31;92;15
9354.0;26;31;91;15
9354.0;26;31;90;15
9354.0;26;31;89;15
9354.0;26;31;88;15
9354.0;26;31;87;15
9354.0;26;31;86;15
9354.0;26;31;85;15
9354.0;26;31;84;15
9354.0;26;31;83;15
9354.0;26;31;82;15
9354.0;26;31;81;15
9354.0;26;31;80;15
9354.0;26;31;79;15
9354.0;26;31;78;15
9354.0;26;31;77;15
9354.0;26;31;76;15
9354.0;26;31;75;15
9354.0;26;31;74;15
9354.0;26;31;73;15
9354.0;26;31;72;15
9354.0;26;31;71;15
9354.0;26;31;70;15
9354.0;26;31;69;15
9354.0;26;31;68;15
9354.0;26;31;67;15
9354.0;26;31;66;15
9354.0;26;31;65;15
9354.0;26;31;64;15
9354.0;26;31;63;15
9354.0;26;31;62;15
9354.0;26;31;61;15
9354.0;26;31;60;15
9354.0;26;31;59;15
9354.0;26;31;58;15
9354.0;26;31;57;15
9354.0;26;31;56;15
9354.0;26;31;55;15
9354.0;26;31;54;15
9354.0;26;31;53;15
9354.0;26;31;52;15
9354.0;26;31;51;15
9354.0;26;31;50;15
9354.0;26;31;49;15
9354.0;26;31;48;15
9354.0;26;31;47;15
9354.0;26;31;46;15
9354.0;26;31;45;15
9354.0;26;31;44;15
9354.0;26;31;43;15
9354.0;26;31;42;15
9354.0;26;31;41;15
9354.0;26;31;40;15
9354.0;26;31;39;15
9354.0;26;31;38;15
9354.0;26;31;37;15
9354.0;26;31;36;15
9354.0;26;31;35;15
9354.0;26;31;34;15
9354.0;26;31;33;15
9354.0;26;31;32;15
9354.0;26;31;31;15
9354.0;23;31;29;15
9354.0;24;31;30;15
18506.0;24;32;1;14
18506.0;24;32;2;14
18506.0;24;32;3;14
18506.0;24;32;4;14
18506.0;24;32;6;14
18506.0;24;32;5;14
18506.0;24;32;7;14
18506.0;24;32;8;14
18506.0;24;32;10;14
18506.0;24;32;9;14
18506.0;24;32;11;14
18506.0;24;32;12;14
18506.0;24;32;14;14
18506.0;24;32;13;14
18506.0;24;32;15;14
18506.0;24;32;16;14
18506.0;24;32;17;14
18506.0;24;32;18;14
18506.0;24;32;19;14
18506.0;24;32;20;14
18506.0;24;32;21;14
18506.0;24;32;22;14
18506.0;24;32;23;14
18506.0;24;32;24;14
18506.0;24;32;25;14
18506.0;24;32;26;14
18506.0;23;32;27;14
18506.0;23;32;100;14
18506.0;23;32;99;14
18506.0;23;32;98;14
18506.0;23;32;97;14
18506.0;23;32;96;14
18506.0;23;32;95;14
18506.0;23;32;94;14
18506.0;23;32;93;14
18506.0;23;32;92;14
18506.0;23;32;91;14
18506.0;23;32;90;14
18506.0;23;32;89;14
18506.0;23;32;88;14
18506.0;23;32;87;14
18506.0;23;32;86;14
18506.0;23;32;85;14
18506.0;23;32;84;14
18506.0;23;32;83;14
18506.0;23;32;82;14
18506.0;23;32;81;14
18506.0;23;32;80;14
18506.0;23;32;79;14
18506.0;23;32;78;14
18506.0;23;32;77;14
18506.0;23;32;76;14
18506.0;23;32;75;14
18506.0;23;32;74;14
18506.0;23;32;73;14
18506.0;23;32;72;14
18506.0;23;32;71;14
18506.0;23;32;70;14
18506.0;23;32;69;14
18506.0;23;32;68;14
18506.0;23;32;67;14
18506.0;23;32;66;14
18506.0;23;32;65;14
18506.0;23;32;64;14
18506.0;23;32;63;14
18506.0;23;32;62;14
18506.0;23;32;61;14
18506.0;23;32;60;14
18506.0;23;32;59;14
18506.0;23;32;58;14
18506.0;23;32;57;14
18506.0;23;32;56;14
18506.0;23;32;55;14
18506.0;23;32;54;14
18506.0;23;32;53;14
18506.0;23;32;52;14
18506.0;23;32;51;14
18506.0;23;32;50;14
18506.0;23;32;49;14
18506.0;23;32;48;14
18506.0;23;32;47;14
18506.0;23;32;46;14
18506.0;23;32;45;14
18506.0;23;32;44;14
18506.0;23;32;43;14
18506.0;23;32;42;14
18506.0;23;32;41;14
18506.0;23;32;40;14
18506.0;23;32;39;14
18506.0;23;32;38;14
18506.0;23;32;37;14
18506.0;23;32;36;14
18506.0;23;32;35;14
18506.0;23;32;34;14
18506.0;23;32;33;14
18506.0;23;32;32;14
18506.0;23;32;31;14
18506.0;23;32;28;14
18506.0;24;32;29;14
18506.0;24;32;30;14
36810.0;23;33;1;15
36810.0;23;33;2;15
36810.0;23;33;4;15
36810.0;23;33;3;15
36810.0;23;33;5;15
36810.0;23;33;6;15
36810.0;23;33;8;15
36810.0;23;33;7;15
36810.0;23;33;9;15
36810.0;23;33;10;15
36810.0;23;33;12;15
36810.0;23;33;11;15
36810.0;23;33;14;15
36810.0;23;33;13;15
36810.0;23;33;16;15
36810.0;23;33;15;15
36810.0;23;33;17;15
36810.0;23;33;18;15
36810.0;23;33;20;15
36810.0;23;33;19;15
36810.0;23;33;21;15
36810.0;23;33;22;15
36810.0;23;33;23;15
36810.0;23;33;24;15
36810.0;23;33;26;15
36810.0;23;33;25;15
36810.0;23;33;100;15
36810.0;23;33;99;15
36810.0;23;33;98;15
36810.0;23;33;97;15
36810.0;23;33;96;15
36810.0;23;33;95;15
36810.0;23;33;94;15
36810.0;23;33;93;15
36810.0;23;33;92;15
36810.0;23;33;91;15
36810.0;23;33;90;15
36810.0;23;33;89;15
36810.0;23;33;88;15
36810.0;23;33;87;15
36810.0;23;33;86;15
36810.0;23;33;85;15
36810.0;23;33;84;15
36810.0;23;33;83;15
36810.0;23;33;82;15
36810.0;23;33;81;15
36810.0;23;33;80;15
36810.0;23;33;79;15
36810.0;23;33;78;15
36810.0;23;33;77;15
36810.0;23;33;76;15
36810.0;23;33;75;15
36810.0;23;33;74;15
36810.0;23;33;73;15
36810.0;23;33;72;15
36810.0;23;33;71;15
36810.0;23;33;70;15
36810.0;23;33;69;15
36810.0;23;33;68;15
36810.0;23;33;67;15
36810.0;23;33;66;15
36810.0;23;33;65;15
36810.0;23;33;64;15
36810.0;23;33;63;15
36810.0;23;33;62;15
36810.0;23;33;61;15
36810.0;23;33;60;15
36810.0;23;33;59;15
36810.0;23;33;58;15
36810.0;23;33;57;15
36810.0;23;33;56;15
36810.0;23;33;55;15
36810.0;23;33;54;15
36810.0;23;33;53;15
36810.0;23;33;52;15
36810.0;23;33;51;15
36810.0;23;33;50;15
36810.0;23;33;49;15
36810.0;23;33;48;15
36810.0;23;33;47;15
36810.0;23;33;46;15
36810.0;23;33;45;15
36810.0;23;33;44;15
36810.0;23;33;43;15
36810.0;23;33;42;15
36810.0;23;33;41;15
36810.0;23;33;40;15
36810.0;23;33;39;15
36810.0;23;33;38;15
36810.0;23;33;37;15
36810.0;23;33;36;15
36810.0;23;33;35;15
36810.0;23;33;34;15
36810.0;23;33;33;15
36810.0;23;33;32;15
36810.0;23;33;31;15
36810.0;23;33;27;15
36810.0;23;33;28;15
36810.0;23;33;29;15
36810.0;23;33;30;15
73418.0;23;34;1;16
73418.0;23;34;2;16
73418.0;23;34;4;16
73418.0;23;34;3;16
73418.0;23;34;6;16
73418.0;23;34;5;16
73418.0;23;34;7;16
73418.0;23;34;8;16
73418.0;23;34;9;16
73418.0;23;34;10;16
73418.0;23;34;11;16
73418.0;23;34;12;16
73418.0;23;34;13;16
73418.0;23;34;14;16
73418.0;23;34;15;16
73418.0;23;34;16;16
73418.0;23;34;17;16
73418.0;23;34;18;16
73418.0;23;34;20;16
73418.0;23;34;19;16
73418.0;23;34;22;16
73418.0;23;34;21;16
73418.0;23;34;23;16
73418.0;23;34;24;16
73418.0;23;34;25;16
73418.0;23;34;100;16
73418.0;23;34;99;16
73418.0;23;34;98;16
73418.0;23;34;97;16
73418.0;23;34;96;16
73418.0;23;34;95;16
73418.0;23;34;94;16
73418.0;23;34;93;16
73418.0;23;34;92;16
73418.0;23;34;91;16
73418.0;23;34;90;16
73418.0;23;34;89;16
73418.0;23;34;88;16
73418.0;23;34;87;16
73418.0;23;34;86;16
73418.0;23;34;85;16
73418.0;23;34;84;16
73418.0;23;34;83;16
73418.0;23;34;82;16
73418.0;23;34;81;16
73418.0;23;34;80;16
73418.0;23;34;79;16
73418.0;23;34;78;16
73418.0;23;34;77;16
73418.0;23;34;76;16
73418.0;23;34;75;16
73418.0;23;34;74;16
73418.0;23;34;73;16
73418.0;23;34;72;16
73418.0;23;34;71;16
73418.0;23;34;70;16
73418.0;23;34;69;16
73418.0;23;34;68;16
73418.0;23;34;67;16
73418.0;23;34;66;16
73418.0;23;34;65;16
73418.0;23;34;64;16
73418.0;23;34;63;16
73418.0;23;34;62;16
73418.0;23;34;61;16
73418.0;23;34;60;16
73418.0;23;34;59;16
73418.0;23;34;58;16
73418.0;23;34;57;16
73418.0;23;34;56;16
73418.0;23;34;55;16
73418.0;23;34;54;16
73418.0;23;34;53;16
73418.0;23;34;52;16
73418.0;23;34;51;16
73418.0;23;34;50;16
73418.0;23;34;49;16
73418.0;23;34;48;16
73418.0;23;34;47;16
73418.0;23;34;46;16
73418.0;23;34;45;16
73418.0;23;34;44;16
73418.0;23;34;43;16
73418.0;23;34;42;16
73418.0;23;34;41;16
73418.0;23;34;40;16
73418.0;23;34;39;16
73418.0;23;34;38;16
73418.0;23;34;37;16
73418.0;23;34;36;16
73418.0;23;34;35;16
73418.0;23;34;34;16
73418.0;23;34;33;16
73418.0;23;34;32;16
73418.0;23;34;31;16
73418.0;23;34;26;16
73418.0;23;34;28;16
73418.0;23;34;27;16
73418.0;23;34;29;16
73418.0;23;34;30;16
146634.0;23;35;2;14
146634.0;23;35;1;14
146634.0;24;35;3;14
146634.0;24;35;4;14
146634.0;23;35;5;14
146634.0;23;35;6;14
146634.0;23;35;8;14
146634.0;23;35;7;14
146634.0;24;35;9;14
146634.0;23;35;10;14
146634.0;23;35;12;14
146634.0;23;35;11;14
146634.0;24;35;13;14
146634.0;23;35;14;14
146634.0;23;35;16;14
146634.0;23;35;15;14
146634.0;23;35;18;14
146634.0;24;35;17;14
146634.0;23;35;19;14
146634.0;23;35;20;14
146634.0;23;35;22;14
146634.0;23;35;21;14
146634.0;23;35;23;14
146634.0;24;35;24;14
146634.0;24;35;100;14
146634.0;24;35;99;14
146634.0;24;35;98;14
146634.0;24;35;97;14
146634.0;24;35;96;14
146634.0;24;35;95;14
146634.0;24;35;94;14
146634.0;24;35;93;14
146634.0;24;35;92;14
146634.0;24;35;91;14
146634.0;24;35;90;14
146634.0;24;35;89;14
146634.0;24;35;88;14
146634.0;24;35;87;14
146634.0;24;35;86;14
146634.0;24;35;85;14
146634.0;24;35;84;14
146634.0;24;35;83;14
146634.0;24;35;82;14
146634.0;24;35;81;14
146634.0;24;35;80;14
146634.0;24;35;79;14
146634.0;24;35;78;14
146634.0;24;35;77;14
146634.0;24;35;76;14
146634.0;24;35;75;14
146634.0;24;35;74;14
146634.0;24;35;73;14
146634.0;24;35;72;14
146634.0;24;35;71;14
146634.0;24;35;70;14
146634.0;24;35;69;14
146634.0;24;35;68;14
146634.0;24;35;67;14
146634.0;24;35;66;14
146634.0;24;35;65;14
146634.0;24;35;64;14
146634.0;24;35;63;14
146634.0;24;35;62;14
146634.0;24;35;61;14
146634.0;24;35;60;14
146634.0;24;35;59;14
146634.0;24;35;58;14
146634.0;24;35;57;14
146634.0;24;35;56;14
146634.0;24;35;55;14
146634.0;24;35;54;14
146634.0;24;35;53;14
146634.0;24;35;52;14
146634.0;24;35;51;14
146634.0;24;35;50;14
146634.0;24;35;49;14
146634.0;24;35;48;14
146634.0;24;35;47;14
146634.0;24;35;46;14
146634.0;24;35;45;14
146634.0;24;35;44;14
146634.0;24;35;43;14
146634.0;24;35;42;14
146634.0;24;35;41;14
146634.0;24;35;40;14
146634.0;24;35;39;14
146634.0;24;35;38;14
146634.0;24;35;37;14
146634.0;24;35;36;14
146634.0;24;35;35;14
146634.0;24;35;34;14
146634.0;24;35;33;14
146634.0;24;35;32;14
146634.0;24;35;31;14
146634.0;23;35;25;14
146634.0;23;35;26;14
146634.0;23;35;27;14
146634.0;23;35;28;14
146634.0;23;35;30;14
146634.0;23;35;29;14
293066.0;23;36;2;16
293066.0;24;36;1;16
293066.0;23;36;3;16
293066.0;23;36;4;16
293066.0;23;36;5;16
293066.0;23;36;6;16
293066.0;23;36;8;16
293066.0;23;36;7;16
293066.0;23;36;10;16
293066.0;23;36;9;16
293066.0;23;36;12;16
293066.0;23;36;11;16
293066.0;23;36;13;16
293066.0;23;36;14;16
293066.0;23;36;16;16
293066.0;23;36;15;16
293066.0;23;36;17;16
293066.0;23;36;18;16
293066.0;23;36;20;16
293066.0;23;36;19;16
293066.0;23;36;21;16
293066.0;23;36;22;16
293066.0;23;36;24;16
293066.0;23;36;100;16
293066.0;23;36;99;16
293066.0;23;36;98;16
293066.0;23;36;97;16
293066.0;23;36;96;16
293066.0;23;36;95;16
293066.0;23;36;94;16
293066.0;23;36;93;16
293066.0;23;36;92;16
293066.0;23;36;91;16
293066.0;23;36;90;16
293066.0;23;36;89;16
293066.0;23;36;88;16
293066.0;23;36;87;16
293066.0;23;36;86;16
293066.0;23;36;85;16
293066.0;23;36;84;16
293066.0;23;36;83;16
293066.0;23;36;82;16
293066.0;23;36;81;16
293066.0;23;36;80;16
293066.0;23;36;79;16
293066.0;23;36;78;16
293066.0;23;36;77;16
293066.0;23;36;76;16
293066.0;23;36;75;16
293066.0;23;36;74;16
293066.0;23;36;73;16
293066.0;23;36;72;16
293066.0;23;36;71;16
293066.0;23;36;70;16
293066.0;23;36;69;16
293066.0;23;36;68;16
293066.0;23;36;67;16
293066.0;23;36;66;16
293066.0;23;36;65;16
293066.0;23;36;64;16
293066.0;23;36;63;16
293066.0;23;36;62;16
293066.0;23;36;61;16
293066.0;23;36;60;16
293066.0;23;36;59;16
293066.0;23;36;58;16
293066.0;23;36;57;16
293066.0;23;36;56;16
293066.0;23;36;55;16
293066.0;23;36;54;16
293066.0;23;36;53;16
293066.0;23;36;52;16
293066.0;23;36;51;16
293066.0;23;36;50;16
293066.0;23;36;49;16
293066.0;23;36;48;16
293066.0;23;36;47;16
293066.0;23;36;46;16
293066.0;23;36;45;16
293066.0;23;36;44;16
293066.0;23;36;43;16
293066.0;23;36;42;16
293066.0;23;36;41;16
293066.0;23;36;40;16
293066.0;23;36;39;16
293066.0;23;36;38;16
293066.0;23;36;37;16
293066.0;23;36;36;16
293066.0;23;36;35;16
293066.0;23;36;34;16
293066.0;23;36;33;16
293066.0;23;36;32;16
293066.0;23;36;31;16
293066.0;23;36;23;16
293066.0;23;36;25;16
293066.0;23;36;26;16
293066.0;24;36;28;16
293066.0;24;36;27;16
293066.0;23;36;29;16
293066.0;23;36;30;16
585930.0;23;37;1;15
585930.0;23;37;2;15
585930.0;23;37;4;15
585930.0;23;37;3;15
585930.0;23;37;5;15
585930.0;23;37;6;15
585930.0;23;37;8;15
585930.0;23;37;7;15
585930.0;23;37;9;15
585930.0;23;37;10;15
585930.0;23;37;12;15
585930.0;23;37;11;15
585930.0;23;37;13;15
585930.0;23;37;14;15
585930.0;23;37;16;15
585930.0;23;37;15;15
585930.0;23;37;17;15
585930.0;23;37;18;15
585930.0;23;37;20;15
585930.0;23;37;19;15
585930.0;23;37;21;15
585930.0;23;37;22;15
585930.0;23;37;100;15
585930.0;23;37;99;15
585930.0;23;37;98;15
585930.0;23;37;97;15
585930.0;23;37;96;15
585930.0;23;37;95;15
585930.0;23;37;94;15
585930.0;23;37;93;15
585930.0;23;37;92;15
585930.0;23;37;91;15
585930.0;23;37;90;15
585930.0;23;37;89;15
585930.0;23;37;88;15
585930.0;23;37;87;15
585930.0;23;37;86;15
585930.0;23;37;85;15
585930.0;23;37;84;15
585930.0;23;37;83;15
585930.0;23;37;82;15
585930.0;23;37;81;15
585930.0;23;37;80;15
585930.0;23;37;79;15
585930.0;23;37;78;15
585930.0;23;37;77;15
585930.0;23;37;76;15
585930.0;23;37;75;15
585930.0;23;37;74;15
585930.0;23;37;73;15
585930.0;23;37;72;15
585930.0;23;37;71;15
585930.0;23;37;70;15
585930.0;23;37;69;15
585930.0;23;37;68;15
585930.0;23;37;67;15
585930.0;23;37;66;15
585930.0;23;37;65;15
585930.0;23;37;64;15
585930.0;23;37;63;15
585930.0;23;37;62;15
585930.0;23;37;61;15
585930.0;23;37;60;15
585930.0;23;37;59;15
585930.0;23;37;58;15
585930.0;23;37;57;15
585930.0;23;37;56;15
585930.0;23;37;55;15
585930.0;23;37;54;15
585930.0;23;37;53;15
585930.0;23;37;52;15
585930.0;23;37;51;15
585930.0;23;37;50;15
585930.0;23;37;49;15
585930.0;23;37;48;15
585930.0;23;37;47;15
585930.0;23;37;46;15
585930.0;23;37;45;15
585930.0;23;37;44;15
585930.0;23;37;43;15
585930.0;23;37;42;15
585930.0;23;37;41;15
585930.0;23;37;40;15
585930.0;23;37;39;15
585930.0;23;37;38;15
585930.0;23;37;37;15
585930.0;23;37;36;15
585930.0;23;37;35;15
585930.0;23;37;34;15
585930.0;23;37;33;15
585930.0;23;37;32;15
585930.0;23;37;31;15
585930.0;24;37;23;15
585930.0;24;37;24;15
585930.0;23;37;25;15
585930.0;23;37;26;15
585930.0;23;37;27;15
585930.0;23;37;28;15
585930.0;23;37;30;15
585930.0;24;37;29;15
1171658.0;23;38;1;14
1171658.0;23;38;2;14
1171658.0;23;38;4;14
1171658.0;23;38;3;14
1171658.0;23;38;6;14
1171658.0;23;38;5;14
1171658.0;24;38;7;14
1171658.0;24;38;8;14
1171658.0;23;38;10;14
1171658.0;24;38;9;14
1171658.0;24;38;11;14
1171658.0;24;38;12;14
1171658.0;23;38;14;14
1171658.0;24;38;13;14
1171658.0;24;38;15;14
1171658.0;24;38;16;14
1171658.0;24;38;17;14
1171658.0;24;38;18;14
1171658.0;23;38;20;14
1171658.0;24;38;19;14
1171658.0;23;38;21;14
1171658.0;23;38;100;14
1171658.0;23;38;99;14
1171658.0;23;38;98;14
1171658.0;23;38;97;14
1171658.0;23;38;96;14
1171658.0;23;38;95;14
1171658.0;23;38;94;14
1171658.0;23;38;93;14
1171658.0;23;38;92;14
1171658.0;23;38;91;14
1171658.0;23;38;90;14
1171658.0;23;38;89;14
1171658.0;23;38;88;14
1171658.0;23;38;87;14
1171658.0;23;38;86;14
1171658.0;23;38;85;14
